pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
yogurt,UHT-milk
frozen vegetables,sausage
pip fruit,other vegetables,rolls/buns
domestic eggs,shopping bags,hamburger meat
chicken,yogurt
yogurt,waffles
pip fruit,dishes,rice,dessert,male cosmetics
pork,whole milk,whole milk,whole milk
pork,whole milk
fruit/vegetable juice,butter
bottled water,chewing gum,beef,brown bread
frozen dessert,berries
salty snack,whole milk,rolls/buns
bottled water,pot plants
soda,other vegetables
shopping bags,rolls/buns
whole milk,frankfurter
margarine,canned beer,sliced cheese
pork,mustard
rolls/buns,tropical fruit
rolls/buns,canned beer
frozen vegetables,onions
shopping bags,sliced cheese,root vegetables
citrus fruit,berries
red/blush wine,pastry
packaged fruit/vegetables,other vegetables
spread cheese,chocolate,sausage
turkey,packaged fruit/vegetables,frozen vegetables
whole milk,grapes
bottled beer,herbs
pip fruit,tropical fruit,sausage,coffee
bottled water,curd
condensed milk,waffles
citrus fruit,brown bread
condensed milk,chewing gum
spread cheese,fruit/vegetable juice,yogurt,soda
pastry,whole milk
frankfurter,light bulbs,rolls/buns,pasta
packaged fruit/vegetables,pip fruit
whipped/sour cream,misc. beverages
tea,chocolate
other vegetables,frozen meals
pip fruit,frozen vegetables,yogurt,house keeping products
whole milk,frankfurter
candy,sugar,domestic eggs,tropical fruit
other vegetables,yogurt
bottled beer,root vegetables
onions,dishes,cream cheese
whipped/sour cream,cat food,whole milk
rolls/buns,whole milk
sweet spreads,liquor
tropical fruit,pasta,sugar
specialty bar,beverages
hygiene articles,domestic eggs,root vegetables
whole milk,misc. beverages
tropical fruit,citrus fruit
misc. beverages,detergent
whole milk,other vegetables
citrus fruit,frozen meals
other vegetables,curd
soda,beef
pork,other vegetables
whole milk,whipped/sour cream
pastry,fruit/vegetable juice
cream cheese,sugar
rolls/buns,rolls/buns,specialty bar
bottled water,fruit/vegetable juice
soda,citrus fruit
rolls/buns,newspapers,shopping bags
other vegetables,hamburger meat
brown bread,frozen vegetables
other vegetables,pudding powder
flower (seeds),whole milk
whipped/sour cream,Instant food products,yogurt,tropical fruit
yogurt,soda
beef,white bread
soft cheese,root vegetables
herbs,sugar
dessert,curd
specialty cheese,sausage
brown bread,whole milk
meat,ice cream
pot plants,tropical fruit,whole milk,hygiene articles,soda,bottled beer,whole milk
sausage,margarine
rolls/buns,canned beer
whole milk,baking powder
pip fruit,soda
oil,ice cream
pip fruit,whole milk
chocolate,whipped/sour cream
grapes,berries,other vegetables
soda,citrus fruit
sausage,other vegetables
sausage,canned beer
newspapers,berries,frozen fish
beef,butter
berries,salty snack
whole milk,detergent
rolls/buns,beef
root vegetables,brown bread
margarine,pot plants,butter milk
bottled beer,other vegetables
fruit/vegetable juice,root vegetables,bottled water,soda
onions,long life bakery product
margarine,rolls/buns,cream cheese
hygiene articles,chicken
sausage,flower (seeds),soda,pastry,newspapers
bottled beer,hamburger meat
onions,root vegetables
bottled water,soda
chocolate,canned beer,frozen fish
whole milk,shopping bags
turkey,cream cheese
newspapers,bottled beer,domestic eggs
domestic eggs,soda,whole milk,softener
margarine,red/blush wine,yogurt
shopping bags,baking powder
newspapers,other vegetables
hard cheese,rolls/buns
waffles,beverages,curd,waffles
bottled water,bottled water,beef
dessert,napkins
rolls/buns,misc. beverages,salt,bottled beer
chocolate,pip fruit
frozen potato products,brown bread,detergent,roll products,frankfurter
cream cheese,citrus fruit
pastry,pickled vegetables,red/blush wine
grapes,other vegetables,flour,citrus fruit,grapes,frankfurter,bottled beer,cat food,frozen vegetables
dessert,tropical fruit
whole milk,bottled water
whipped/sour cream,brown bread
yogurt,tidbits
margarine,soda,beef,soda
canned vegetables,bottled beer
root vegetables,salty snack,shopping bags
bottled water,meat
domestic eggs,sausage
root vegetables,sausage,frozen vegetables,UHT-milk,sliced cheese,white bread,brown bread
other vegetables,whole milk,ham,canned beer,rum
ham,whipped/sour cream
citrus fruit,whole milk
coffee,packaged fruit/vegetables,pickled vegetables
root vegetables,meat
dessert,fruit/vegetable juice
zwieback,bottled beer,butter milk
other vegetables,yogurt
whole milk,specialty chocolate,frozen fish
baking powder,cat food,whipped/sour cream
butter,citrus fruit
coffee,rolls/buns
yogurt,shopping bags,chewing gum,whipped/sour cream
whipped/sour cream,fruit/vegetable juice
pickled vegetables,tropical fruit
whole milk,UHT-milk
newspapers,berries
frozen fish,other vegetables
ice cream,shopping bags
other vegetables,ham
other vegetables,coffee
whole milk,whipped/sour cream
pip fruit,cream cheese,cat food,shopping bags
dessert,coffee
sliced cheese,sliced cheese
liver loaf,soda
soap,long life bakery product
soda,soda
herbs,chocolate
sauces,onions
dishes,beverages,finished products,canned beer
rolls/buns,bottled water,domestic eggs
fruit/vegetable juice,brown bread
margarine,whole milk,sugar
other vegetables,rolls/buns,whole milk
tidbits,ham
meat,condensed milk
dog food,cream cheese,specialty bar
butter,rolls/buns,soda
cookware,cream cheese
curd,whole milk
chicken,whole milk,rolls/buns
other vegetables,herbs
spices,soda,curd,other vegetables,citrus fruit,pork,frozen vegetables,cat food
make up remover,citrus fruit
sliced cheese,soda
curd,whipped/sour cream
salt,beverages
berries,napkins
whole milk,brown bread
dishes,fruit/vegetable juice
chocolate,canned beer,onions,liquor
specialty bar,tropical fruit
sugar,salty snack,pastry,whole milk
cereals,canned beer
sausage,domestic eggs,domestic eggs
root vegetables,other vegetables,whipped/sour cream,sweet spreads
red/blush wine,sugar
tropical fruit,flour
pip fruit,frozen potato products
rolls/buns,dishes
other vegetables,hamburger meat
coffee,canned fish
tropical fruit,long life bakery product
margarine,bottled beer
flour,sausage
pot plants,rolls/buns
rolls/buns,root vegetables,Instant food products
salt,chicken,chicken
other vegetables,hamburger meat
pickled vegetables,chicken
whole milk,root vegetables
pastry,snack products
frozen meals,other vegetables
frankfurter,pasta,whole milk,fruit/vegetable juice
butter,other vegetables
salty snack,rolls/buns
UHT-milk,whole milk
fruit/vegetable juice,chicken
rolls/buns,curd,salty snack,whipped/sour cream,hard cheese,sausage
frozen vegetables,packaged fruit/vegetables
other vegetables,berries
sausage,brandy
spread cheese,beef,bottled water,waffles
shopping bags,butter milk,tropical fruit
soda,citrus fruit
whipped/sour cream,bottled beer,rolls/buns
whole milk,citrus fruit
flour,tropical fruit
coffee,kitchen towels
tropical fruit,soda,UHT-milk
hamburger meat,spread cheese
bottled water,tropical fruit,spread cheese,domestic eggs
napkins,frozen meals
soda,mayonnaise
pastry,condensed milk
brown bread,liquor,whole milk
other vegetables,domestic eggs
newspapers,rolls/buns,UHT-milk,cleaner,pork
whipped/sour cream,onions
rolls/buns,whipped/sour cream
brown bread,other vegetables,beverages
root vegetables,chocolate marshmallow
pip fruit,pastry,rolls/buns,whole milk
frankfurter,beef
whole milk,whole milk
sliced cheese,bottled water
yogurt,rolls/buns
onions,sausage
rolls/buns,processed cheese
other vegetables,whole milk
dessert,frozen vegetables
domestic eggs,canned beer,berries,rolls/buns
frozen vegetables,grapes,whole milk
canned beer,liquor
newspapers,brown bread
pork,other vegetables
hamburger meat,coffee,brown bread,detergent
pip fruit,pork
frankfurter,rolls/buns
bottled beer,pastry
yogurt,fruit/vegetable juice,canned fish,spices,rolls/buns
chicken,newspapers,curd,root vegetables
pastry,citrus fruit,hard cheese,salty snack
whole milk,canned fish
pork,yogurt
sausage,other vegetables
liquor (appetizer),bottled water
whole milk,margarine
ice cream,beef
packaged fruit/vegetables,butter
potato products,specialty bar
coffee,salt,herbs
white bread,domestic eggs
other vegetables,soda,rolls/buns
soups,canned fruit,butter milk
pastry,cereals
sausage,salty snack
chewing gum,beef,whole milk
butter,yogurt,other vegetables
whole milk,specialty bar
butter,rolls/buns
brown bread,whipped/sour cream,sparkling wine
bottled water,ketchup,light bulbs,pip fruit
rolls/buns,shopping bags
pip fruit,rolls/buns
salty snack,rolls/buns
root vegetables,soda
whole milk,soda,curd
beef,spread cheese,cake bar
beef,waffles
frozen vegetables,dessert
margarine,turkey,misc. beverages,butter,bottled water,bottled beer,seasonal products
potato products,rolls/buns,grapes
other vegetables,dessert,tropical fruit
salty snack,coffee,soda
berries,root vegetables
fruit/vegetable juice,yogurt,cream cheese
waffles,margarine
citrus fruit,butter,pip fruit,whole milk
whole milk,root vegetables
root vegetables,specialty chocolate,pastry
pip fruit,soda,brown bread
bottled beer,fruit/vegetable juice
beverages,UHT-milk
tropical fruit,soda
hard cheese,bottled water
other vegetables,meat
yogurt,butter
rolls/buns,white wine,soda,white bread
curd,mayonnaise
whole milk,root vegetables
UHT-milk,domestic eggs
bottled water,sausage
whole milk,domestic eggs,pot plants
root vegetables,bottled beer
other vegetables,meat
rolls/buns,other vegetables
curd,canned beer
cat food,bottled beer,newspapers
soda,cling film/bags
Instant food products,tropical fruit,root vegetables
root vegetables,sausage
tropical fruit,spread cheese
fruit/vegetable juice,rolls/buns
curd,whipped/sour cream
hard cheese,liquor
bottled water,hamburger meat
newspapers,coffee,chicken
whole milk,sausage
shopping bags,other vegetables,coffee
UHT-milk,meat,shopping bags
dessert,brown bread
mayonnaise,berries
whipped/sour cream,pip fruit
sausage,shopping bags,frozen vegetables,other vegetables,tropical fruit
whole milk,other vegetables
beef,whipped/sour cream
fruit/vegetable juice,bottled beer
brown bread,margarine
whole milk,curd,bottled beer,whole milk,canned beer,soda,soda,hygiene articles,chicken
citrus fruit,other vegetables
soda,dessert
liquor,coffee,cream
coffee,sliced cheese,rum
yogurt,pasta
soda,white wine
liquor,newspapers
canned beer,whole milk
butter milk,meat
coffee,soda
chocolate marshmallow,white bread
soda,domestic eggs,hamburger meat,pickled vegetables,salty snack,canned beer,bottled beer,ham,rolls/buns
rolls/buns,citrus fruit,fruit/vegetable juice
butter,frozen vegetables
citrus fruit,bottled water
specialty chocolate,chocolate,sausage,cocoa drinks
frankfurter,sliced cheese
other vegetables,finished products
brown bread,rolls/buns
soda,sausage
salty snack,organic sausage,white bread
meat,dishes
bottled beer,domestic eggs
other vegetables,semi-finished bread
other vegetables,butter
yogurt,frozen meals
fruit/vegetable juice,fruit/vegetable juice,bottled beer
soft cheese,other vegetables
sausage,dog food,yogurt,sausage,hygiene articles,chocolate
roll products,yogurt,soft cheese,coffee,hard cheese
dishes,dessert
white wine,frozen potato products
rum,rolls/buns
whole milk,long life bakery product,chewing gum,photo/film,yogurt,soda
chicken,citrus fruit
other vegetables,sliced cheese
curd,root vegetables
frozen fish,rolls/buns
cream,shopping bags
chewing gum,soft cheese,other vegetables
margarine,UHT-milk,rolls/buns,instant coffee
newspapers,canned beer
beef,pastry
cream,root vegetables
other vegetables,whole milk
tropical fruit,pork,seasonal products
pip fruit,whole milk
curd,sugar
specialty chocolate,beef
whipped/sour cream,yogurt
whole milk,meat
whipped/sour cream,whole milk
pastry,sausage,whole milk
canned beer,soda
frozen dessert,rolls/buns
salty snack,coffee,whole milk,pip fruit
citrus fruit,chicken
tropical fruit,napkins,frozen meals,newspapers,roll products,mayonnaise,other vegetables,meat
frankfurter,root vegetables
whole milk,grapes
UHT-milk,beverages
whole milk,soda
sausage,canned fish
sliced cheese,other vegetables
white bread,processed cheese
margarine,red/blush wine,whole milk
salt,mayonnaise,bottled water
pot plants,yogurt
misc. beverages,frozen meals
butter,detergent
whole milk,bottled beer
chewing gum,coffee,margarine
waffles,margarine,chicken
frozen meals,specialty chocolate,instant coffee
tropical fruit,butter
oil,other vegetables
pastry,rolls/buns,rubbing alcohol
rolls/buns,candy
pip fruit,rolls/buns
other vegetables,root vegetables,specialty chocolate
other vegetables,frozen vegetables
dishes,root vegetables
hamburger meat,chewing gum
salty snack,other vegetables
bottled water,bottled water,root vegetables
whole milk,candy
yogurt,hygiene articles
pip fruit,napkins,cat food
condensed milk,chocolate
whole milk,pip fruit
Instant food products,yogurt
canned fish,bottled beer
other vegetables,hygiene articles
tropical fruit,other vegetables
whole milk,white wine
yogurt,frankfurter
whole milk,domestic eggs
ham,whole milk
canned beer,newspapers
soda,margarine
fruit/vegetable juice,packaged fruit/vegetables,curd,sausage
rolls/buns,coffee
chocolate,sausage
soda,chewing gum
whole milk,pip fruit
pip fruit,frankfurter,other vegetables,napkins
beef,margarine,beef
canned vegetables,margarine
bottled beer,herbs
salty snack,butter milk,baking powder,soda
other vegetables,specialty bar,shopping bags
other vegetables,sausage
butter milk,pip fruit
sausage,bottled water
pip fruit,onions,whipped/sour cream
sliced cheese,berries
pet care,pastry
sausage,hygiene articles
fruit/vegetable juice,soda
sausage,baking powder
curd,soda
coffee,liquor
hard cheese,sausage
tropical fruit,salt,candy
frozen vegetables,citrus fruit
chicken,citrus fruit
yogurt,newspapers,brown bread
seasonal products,rolls/buns
root vegetables,shopping bags
berries,canned beer,bottled water
curd,artif. sweetener
pip fruit,other vegetables
tropical fruit,yogurt
whole milk,pork,beverages,soda
misc. beverages,pastry
liquor,frankfurter,tropical fruit,bottled water,specialty chocolate
rolls/buns,whole milk,bottled beer
dog food,soft cheese,packaged fruit/vegetables,pip fruit,pastry,domestic eggs
grapes,pork
newspapers,beverages
brown bread,whole milk
soda,rolls/buns,coffee
domestic eggs,meat
specialty chocolate,Instant food products
margarine,margarine,whole milk,soda,margarine,frozen vegetables,frankfurter,brown bread
pastry,canned beer,butter
root vegetables,margarine
other vegetables,shopping bags
baking powder,yogurt
pastry,domestic eggs
soups,snack products
soda,yogurt,bottled beer
shopping bags,pickled vegetables
whole milk,dessert
rolls/buns,pickled vegetables
root vegetables,hard cheese
candles,chewing gum
dessert,butter milk
frozen vegetables,frozen meals,other vegetables,popcorn,oil,pork
whole milk,other vegetables
cream cheese,other vegetables
rolls/buns,onions
domestic eggs,condensed milk,waffles
sugar,butter,curd
misc. beverages,frozen vegetables
curd,other vegetables,make up remover,canned beer,beverages,specialty chocolate,specialty bar
candles,other vegetables,rolls/buns,rolls/buns
long life bakery product,pork
rolls/buns,butter
ice cream,rolls/buns,pip fruit,long life bakery product,root vegetables
mustard,chocolate,white bread
cream cheese,baking powder
newspapers,salty snack,sausage,soda
specialty chocolate,tropical fruit
hygiene articles,processed cheese
yogurt,pasta
shopping bags,root vegetables
